,Camera,Radar,Fusion
425,20.491876590056673,20.886558532714844,20.68921756138576
426,19.755257737474217,19.739511489868164,19.739511489868164
427,19.753857737474217,19.739511489868164,19.739511489868164
428,19.75245773747422,19.739511489868164,19.739511489868164
429,19.06467756317814,19.337305068969727,19.20099131607393
430,18.415950732778796,18.552722930908203,18.4843368318435
431,18.72931471082155,18.552722930908203,18.552722930908203
432,18.72931471082155,18.552722930908203,18.552722930908203
433,18.09898567945374,18.164777755737305,18.131881717595522
434,19.05382756317814,19.337305068969727,19.195566316073933
435,19.39415352195875,19.337305068969727,19.337305068969727
436,19.392775744180973,19.337305068969727,19.337305068969727
437,19.391397966403197,19.337305068969727,19.337305068969727
438,19.392775744180973,19.337305068969727,19.337305068969727
439,19.390020188625417,19.337305068969727,19.337305068969727
440,19.390020188625417,19.337305068969727,19.337305068969727
441,19.04840256317814,19.337305068969727,19.192853816073935
442,18.71996701851386,18.552722930908203,18.552722930908203
443,19.38450907751431,19.337305068969727,19.337305068969727
444,19.045690063178142,19.337305068969727,19.191497566073934
445,19.04433381317814,19.337305068969727,19.190819441073934
446,18.715960864667707,18.552722930908203,18.552722930908203
447,18.71462548005232,18.552722930908203,18.552722930908203
448,18.715960864667707,18.552722930908203,18.552722930908203
449,18.71329009543694,18.552722930908203,18.552722930908203
450,18.71329009543694,18.552722930908203,18.552722930908203
451,18.71195471082155,18.552722930908203,18.552722930908203
452,19.04026506317814,19.337305068969727,19.188785066073933
453,18.39227800550607,18.552722930908203,18.472500468207137
454,18.39227800550607,18.552722930908203,18.472500468207137
455,17.782407833579416,17.36648941040039,17.36648941040039
456,17.49135978033913,17.36648941040039,17.36648941040039
457,18.082143888408964,18.164777755737305,18.123460822073135
458,16.9326367487803,16.97748374938965,16.955060249084973
459,17.48884383831015,17.36648941040039,17.36648941040039
460,17.487585867295653,17.36648941040039,17.36648941040039
461,17.202427385762878,17.36648941040039,17.284458398081632
462,17.20118738576288,17.36648941040039,17.283838398081635
